Overall Qual,Year Built,Year Remod/Add,Mas Vnr Area,Total Bsmt SF,1st Flr SF,Gr Liv Area,Full Bath,Garage Cars,Garage Area,SalePrice,Exter Qual_TA,Foundation_PConc,Bsmt Qual_Ex,Kitchen Qual_Ex,Kitchen Qual_TA
5,1948,1950,0.0,747.0,1687,1687,1,2.0,572.0,160000,True,False,False,False,True
7,2008,2008,60.0,1336.0,1346,1346,2,3.0,660.0,220000,False,True,False,False,False
7,2009,2010,0.0,1214.0,1214,1214,2,2.0,520.0,179781,False,True,False,False,False
5,2006,2007,0.0,384.0,744,1444,2,2.0,400.0,174000,True,True,False,False,True
8,2009,2010,84.0,774.0,774,1968,2,3.0,680.0,269500,False,True,True,True,False
7,2002,2003,44.0,817.0,824,1894,2,2.0,510.0,214900,False,True,False,False,False
8,2002,2002,0.0,967.0,993,1908,2,2.0,431.0,202900,False,True,False,False,False
5,1965,1977,0.0,1068.0,1264,1264,1,2.0,528.0,169000,True,False,False,False,True
5,2004,2005,0.0,1430.0,1430,1430,2,2.0,624.0,173500,True,True,True,False,False
6,1971,1971,0.0,912.0,912,1824,2,0.0,0.0,139000,True,False,False,False,True
5,1999,1999,0.0,1344.0,1344,1344,2,2.0,686.0,166500,True,True,False,False,True
4,1973,1973,0.0,546.0,546,1092,1,1.0,286.0,83500,True,False,False,False,True
5,1973,1973,0.0,945.0,945,945,1,1.0,253.0,119500,True,False,False,False,True
5,1976,1976,0.0,536.0,536,1112,1,1.0,336.0,85000,True,False,False,False,True
4,1970,1970,0.0,546.0,546,1092,1,0.0,0.0,76000,True,False,False,False,True
4,1972,1972,0.0,630.0,630,630,1,0.0,0.0,75500,True,False,False,False,True
4,1970,1970,0.0,546.0,546,1092,1,0.0,0.0,88250,True,False,False,False,True
4,1972,1972,0.0,546.0,546,1092,1,1.0,286.0,85500,True,False,False,False,True
5,1971,2004,0.0,864.0,874,874,1,1.0,352.0,130000,True,False,False,False,True
5,1962,1962,189.0,1188.0,1188,1188,1,1.0,312.0,157900,True,False,False,False,True
5,1984,1984,0.0,833.0,833,833,1,2.0,495.0,149900,True,False,False,False,False
5,1985,1986,0.0,1216.0,1216,2432,4,2.0,616.0,159000,True,True,False,False,True
5,1991,1991,0.0,624.0,624,1274,1,2.0,576.0,136000,True,True,False,False,True
5,1969,1969,0.0,864.0,864,1479,2,1.0,275.0,161000,True,False,False,False,True
8,1994,1995,0.0,1679.0,1803,1803,2,2.0,482.0,285000,False,True,False,False,False
6,1993,1994,0.0,1152.0,1152,1797,2,2.0,616.0,231000,False,True,False,False,False
6,1956,1956,0.0,882.0,882,882,1,1.0,502.0,124500,True,False,False,False,True
6,1974,1974,440.0,1434.0,1434,1434,2,2.0,528.0,157000,True,False,False,False,True
6,1997,1997,0.0,945.0,945,1608,2,2.0,470.0,189500,True,True,False,False,True
8,2003,2003,188.0,1008.0,1008,2283,2,3.0,632.0,270000,False,True,False,False,False
7,1996,1997,32.0,384.0,958,1628,2,2.0,390.0,189000,True,True,False,False,True
7,1995,1996,22.0,384.0,804,1474,2,2.0,400.0,168500,True,True,False,False,True
8,2000,2000,0.0,1501.0,1659,1659,2,2.0,499.0,278000,False,True,False,True,False
8,1998,1998,0.0,1418.0,1478,1478,2,2.0,495.0,240000,True,True,False,False,True
8,1995,1996,0.0,1587.0,1734,1734,2,2.0,528.0,239500,False,True,False,False,False
7,1998,1998,0.0,384.0,751,1382,2,2.0,396.0,177500,False,True,False,False,True
7,1998,1998,40.0,832.0,885,1718,2,2.0,427.0,185000,True,True,False,False,True
6,1998,1999,0.0,952.0,952,1636,2,2.0,440.0,191000,False,True,False,False,True
6,1993,1994,0.0,799.0,799,1571,2,2.0,380.0,178000,False,True,False,False,True
6,1993,1993,68.0,680.0,680,1470,2,2.0,420.0,185000,False,True,False,False,True
6,1994,1995,0.0,707.0,707,1516,2,2.0,409.0,181316,True,True,False,False,False
6,1993,1993,45.0,1181.0,1190,1190,2,2.0,430.0,166000,True,True,False,False,False
6,1992,1993,0.0,808.0,808,1593,2,2.0,389.0,178000,True,True,False,False,True
6,1994,1995,0.0,702.0,702,1481,2,2.0,343.0,174000,True,True,False,False,True
6,1992,1992,106.0,1158.0,1167,1167,2,2.0,400.0,173000,True,True,False,False,False
7,1999,1999,344.0,978.0,1005,1983,2,2.0,490.0,225000,False,True,False,False,False
7,1990,1990,0.0,1424.0,1442,1442,2,2.0,500.0,180500,True,True,False,False,True
8,1984,1984,0.0,1220.0,1360,1360,1,2.0,565.0,187500,False,False,False,False,False
7,2005,2005,16.0,1530.0,1530,1530,2,2.0,430.0,260000,False,True,True,False,False
5,1977,1977,157.0,1122.0,946,1934,2,2.0,567.0,185000,True,True,False,False,True
7,1980,1980,278.0,845.0,1153,2353,2,2.0,484.0,260000,False,False,False,True,False
6,1979,1998,0.0,1362.0,1586,1586,2,2.0,435.0,181000,True,False,False,False,True
7,1977,1977,209.0,1386.0,1411,1411,2,2.0,544.0,82500,True,False,False,False,True
6,1977,2000,126.0,1602.0,1602,1602,2,2.0,529.0,215000,False,False,False,False,False
7,1978,1978,256.0,832.0,1154,2050,2,2.0,529.0,154000,True,False,False,False,False
6,1978,1986,101.0,1427.0,1671,1671,2,2.0,484.0,200000,True,True,False,False,True
7,1980,1991,229.0,1043.0,1539,2673,2,2.0,441.0,249000,True,False,False,False,False
7,1980,1980,225.0,1372.0,1472,1472,2,2.0,588.0,187500,True,False,False,False,True
6,1978,1998,144.0,1140.0,1707,1707,2,2.0,479.0,184000,True,True,False,False,True
8,1981,1981,0.0,2524.0,2524,2524,2,2.0,542.0,278000,False,True,False,False,False
7,1978,1978,206.0,1271.0,1601,1601,2,2.0,478.0,157000,True,False,False,False,True
7,1976,1976,189.0,1090.0,1370,1370,2,2.0,479.0,152000,True,False,False,False,True
5,1976,1976,44.0,780.0,1088,1868,2,2.0,484.0,197500,True,False,False,False,False
7,2003,2003,0.0,926.0,1016,1884,2,2.0,581.0,240900,False,True,False,True,False
8,2009,2009,110.0,832.0,832,1935,2,2.0,552.0,263435,False,True,False,False,True
8,2000,2001,0.0,1058.0,1058,1874,2,2.0,588.0,220000,False,True,False,False,False
8,2002,2002,0.0,972.0,972,1811,2,2.0,565.0,235000,False,True,False,False,False
5,1975,1975,161.0,1621.0,1621,1621,2,2.0,478.0,213000,True,False,False,False,True
6,1974,1974,196.0,1116.0,1116,1116,2,2.0,528.0,167900,True,False,False,False,True
7,1975,1975,0.0,1176.0,1193,1193,2,2.0,506.0,158000,True,False,False,False,True
6,1974,1974,174.0,1064.0,1350,1350,2,2.0,478.0,165000,True,False,False,False,True
6,1972,1972,333.0,689.0,1378,2119,2,2.0,583.0,158000,True,False,False,False,True
5,1974,1974,0.0,896.0,896,1792,2,0.0,0.0,136000,True,False,False,False,True
5,1970,1970,76.0,1002.0,1002,1002,1,2.0,902.0,148500,True,False,False,False,True
6,1969,2005,0.0,1026.0,1026,1026,1,2.0,440.0,156000,True,False,False,False,False
5,1970,1970,0.0,1180.0,1180,1180,1,2.0,477.0,128000,True,False,False,False,True
5,1971,1971,178.0,1043.0,1050,1050,1,1.0,336.0,143000,True,False,False,False,True
4,1970,1970,0.0,864.0,864,864,1,2.0,576.0,76500,True,False,False,False,True
4,1970,1970,0.0,864.0,864,864,1,2.0,660.0,120500,True,False,False,False,False
4,1970,1970,0.0,864.0,864,864,1,2.0,463.0,124500,True,False,False,False,True
4,1971,1971,0.0,864.0,864,864,1,2.0,576.0,97000,True,False,False,False,True
4,1971,2006,0.0,864.0,864,864,1,2.0,576.0,130000,True,False,False,False,True
6,1973,1973,504.0,483.0,483,987,1,1.0,264.0,111000,True,False,False,False,True
5,1970,1970,312.0,765.0,765,1365,1,2.0,440.0,125000,True,False,False,False,True
5,1971,1971,142.0,630.0,630,1302,2,1.0,280.0,112000,True,False,False,False,True
6,1972,1972,425.0,483.0,483,987,1,1.0,288.0,97000,True,False,False,False,True
6,1972,2007,510.0,483.0,483,987,1,1.0,264.0,118000,True,False,False,False,False
5,1972,1972,268.0,630.0,630,1302,2,1.0,264.0,119500,True,False,False,False,True
6,1976,1976,0.0,958.0,958,958,2,2.0,440.0,143750,True,False,False,False,True
6,1976,1976,0.0,804.0,804,1548,2,2.0,440.0,146000,True,False,False,False,True
6,1976,1976,0.0,855.0,855,1456,2,2.0,440.0,148500,True,False,False,False,True
7,1975,1975,0.0,1057.0,1055,1055,2,2.0,440.0,123000,True,False,False,False,True
6,1974,1974,0.0,855.0,855,1322,2,2.0,440.0,147000,True,False,False,False,True
6,1977,1977,0.0,855.0,855,1456,2,2.0,440.0,137900,True,False,False,False,True
6,1978,1978,0.0,804.0,804,1548,2,2.0,440.0,147000,True,False,False,False,True
6,1978,1978,0.0,855.0,855,1441,2,2.0,440.0,148500,True,False,False,False,True
6,1978,1978,0.0,855.0,855,1456,2,2.0,440.0,138000,False,False,False,False,True
7,1976,1976,0.0,836.0,836,836,1,1.0,345.0,128500,True,False,False,False,True
5,1967,1967,60.0,892.0,892,892,1,1.0,288.0,100000,True,False,False,False,True
5,1966,2004,165.0,864.0,1120,1120,1,2.0,656.0,148800,False,True,False,False,True
10,2006,2007,230.0,1700.0,1718,1718,2,3.0,786.0,337500,False,True,True,True,False
9,2006,2007,300.0,1652.0,1652,1652,2,2.0,840.0,325000,False,True,True,True,False
8,2007,2007,640.0,1566.0,1600,1600,2,3.0,890.0,256300,False,True,False,False,False
8,2008,2009,306.0,2042.0,2042,2042,2,3.0,1390.0,253293,False,True,True,True,False
9,2008,2008,154.0,1104.0,1130,2184,2,3.0,836.0,335000,False,True,True,True,False
8,2004,2005,238.0,1782.0,1782,1782,2,3.0,932.0,296000,False,True,True,False,False
8,2006,2006,250.0,1709.0,1717,1717,2,3.0,908.0,255500,False,True,True,False,False
9,2008,2008,284.0,1739.0,1743,1743,2,3.0,927.0,335000,False,True,True,True,False
8,2004,2005,262.0,1713.0,1713,1713,2,3.0,856.0,274900,False,True,True,True,False
9,2006,2006,122.0,1504.0,1531,1531,2,3.0,700.0,300000,False,True,True,True,False
9,2008,2008,285.0,1774.0,1808,1808,2,3.0,850.0,324000,False,True,True,True,False
8,2004,2005,42.0,1836.0,1836,1836,2,3.0,862.0,280000,False,True,True,False,False
8,2003,2004,296.0,3206.0,1629,1629,2,3.0,880.0,284000,False,True,False,False,False
7,2003,2004,418.0,1760.0,1760,1760,2,2.0,583.0,269500,False,True,False,False,False
7,2009,2009,268.0,1502.0,1502,1502,2,2.0,644.0,233170,False,True,False,False,False
8,2003,2004,186.0,1082.0,1105,2400,3,3.0,730.0,290000,False,True,False,False,False
8,2006,2006,383.0,1598.0,1606,1606,2,3.0,871.0,255900,False,True,False,False,False
6,2005,2005,240.0,1358.0,1358,1358,2,2.0,484.0,213000,False,True,False,False,False
6,2005,2005,135.0,1306.0,1306,1306,2,2.0,624.0,196000,False,True,False,False,False
6,2005,2005,135.0,1306.0,1306,1306,2,2.0,624.0,184500,False,True,False,False,False
7,2007,2008,176.0,1350.0,1358,1358,2,2.0,484.0,212500,False,True,False,False,False
7,2007,2008,166.0,1314.0,1314,1314,2,2.0,626.0,230000,False,True,False,False,False
9,2008,2009,308.0,1884.0,1884,1884,2,2.0,649.0,320000,False,True,True,True,False
9,2008,2008,500.0,1451.0,1456,1456,2,2.0,539.0,248500,False,True,True,True,False
8,2002,2003,270.0,1712.0,1712,1712,2,3.0,701.0,286500,False,True,True,False,False
8,2006,2006,176.0,1324.0,1324,1324,2,2.0,550.0,254000,False,True,False,False,False
7,2003,2003,163.0,1405.0,1405,1405,2,2.0,478.0,173000,False,True,False,False,False
7,2003,2004,106.0,764.0,764,1626,2,2.0,474.0,173000,False,True,False,False,False
7,2005,2005,0.0,728.0,728,1456,2,2.0,390.0,184000,False,True,False,False,False
6,2005,2006,0.0,745.0,745,1490,2,2.0,392.0,167800,False,True,False,False,False
6,2005,2005,0.0,742.0,742,1484,2,2.0,390.0,174000,False,True,False,False,False
6,2005,2005,0.0,684.0,684,1560,2,2.0,400.0,174000,False,True,False,False,False
7,2007,2007,130.0,1373.0,1555,1555,2,3.0,660.0,174000,False,True,False,False,False
7,2007,2007,130.0,1386.0,1569,1569,2,3.0,660.0,175900,False,True,False,False,False
7,2005,2006,16.0,1373.0,1555,1555,2,2.0,430.0,192500,False,True,False,False,False
7,2005,2006,16.0,1346.0,1504,1504,2,2.0,457.0,181000,False,True,False,False,False
7,2005,2006,16.0,1220.0,1220,1220,2,2.0,397.0,180000,False,True,False,False,False
7,2005,2006,11.0,1145.0,1145,1145,2,2.0,397.0,160200,False,True,False,False,False
7,2004,2005,0.0,716.0,716,1432,2,2.0,432.0,188500,False,True,False,False,False
6,2002,2002,0.0,1010.0,1010,2267,2,2.0,390.0,200000,False,True,False,False,False
7,2004,2005,0.0,384.0,744,1374,2,2.0,400.0,170000,False,True,False,False,False
7,2004,2005,200.0,868.0,868,1630,2,2.0,436.0,189500,False,True,False,False,False
8,2002,2002,0.0,408.0,779,1419,2,2.0,527.0,184100,False,True,False,False,False
7,2004,2004,0.0,846.0,846,1594,2,2.0,434.0,195500,False,True,False,False,False
7,2003,2003,0.0,782.0,806,1489,2,2.0,400.0,192000,False,True,False,False,False
7,2003,2003,0.0,698.0,698,1342,2,2.0,393.0,178000,False,True,False,False,False
7,2007,2008,166.0,1314.0,1314,1314,2,2.0,626.0,207500,False,True,False,False,False
7,2000,2000,0.0,952.0,980,2256,2,2.0,554.0,236000,False,True,False,False,False
8,2002,2002,0.0,870.0,878,2004,2,3.0,644.0,257500,False,True,True,False,False
6,2000,2000,40.0,992.0,1022,2054,2,2.0,390.0,244000,False,True,False,False,False
7,2004,2004,0.0,384.0,744,1374,2,2.0,400.0,167000,False,True,False,False,False
6,2000,2000,16.0,982.0,1007,1800,2,2.0,463.0,179000,True,True,False,False,True
6,2000,2000,0.0,794.0,819,1514,2,2.0,394.0,190000,True,True,False,False,True
7,1999,2000,0.0,384.0,774,1430,2,2.0,400.0,156000,True,True,False,False,True
7,1999,1999,210.0,1177.0,1223,2312,2,3.0,658.0,245000,False,True,False,False,False
6,1999,1999,0.0,841.0,892,1675,2,2.0,502.0,181000,True,True,False,False,True
7,1999,1999,298.0,992.0,1022,2060,2,2.0,390.0,214000,False,True,False,False,False
7,1999,1999,0.0,384.0,774,1430,2,2.0,410.0,168000,True,True,False,False,True
8,1999,1999,673.0,1252.0,1268,2365,2,3.0,856.0,337000,False,True,False,False,False
8,2000,2000,150.0,1455.0,1466,2687,2,3.0,810.0,327000,False,True,False,False,False
8,1998,1999,975.0,1225.0,1276,2612,2,3.0,676.0,336000,False,True,False,False,False
7,1996,1997,921.0,1264.0,1277,2344,2,3.0,889.0,265000,False,True,False,False,False
8,1994,1995,634.0,2024.0,2063,2063,2,3.0,815.0,315000,False,True,False,False,False
7,1993,1993,256.0,1347.0,1372,2646,2,3.0,656.0,260000,False,True,False,False,False
7,1995,1996,286.0,1070.0,1094,2061,2,2.0,647.0,260000,False,True,False,False,False
8,1993,1994,372.0,1173.0,1215,2232,2,2.0,623.0,263550,False,True,False,False,False
7,1994,1994,0.0,973.0,979,1850,2,2.0,467.0,248000,False,True,False,False,False
8,2008,2009,72.0,1468.0,1468,1468,2,3.0,898.0,244600,False,True,False,False,False
8,2008,2008,240.0,1696.0,1696,1696,2,3.0,972.0,275000,False,True,False,False,False
8,2008,2008,294.0,1614.0,1658,1658,2,3.0,726.0,257500,False,True,False,False,False
8,2008,2009,194.0,1573.0,1578,1578,2,3.0,840.0,287090,False,True,False,True,False
8,2007,2007,260.0,1702.0,1702,1702,2,3.0,844.0,275500,False,True,False,False,False
8,2006,2006,206.0,1422.0,1432,1432,2,2.0,492.0,245000,False,True,True,False,False
7,2005,2005,0.0,1113.0,1113,1971,2,2.0,689.0,253000,False,True,False,False,False
7,2009,2009,0.0,900.0,932,1852,2,2.0,644.0,252678,True,True,False,False,False
8,2008,2008,0.0,768.0,786,1590,2,2.0,676.0,210000,False,True,False,False,False
6,2009,2009,0.0,1218.0,1218,1218,2,2.0,676.0,208300,False,True,False,False,False
7,2008,2009,0.0,1436.0,1436,1436,2,2.0,529.0,225000,False,True,True,False,False
8,2009,2009,72.0,1300.0,1314,1314,2,2.0,552.0,229456,False,True,False,False,False
7,2008,2008,0.0,1402.0,1402,1402,2,2.0,625.0,229800,False,True,False,False,False
9,2007,2008,120.0,1530.0,1530,1530,2,3.0,984.0,250000,False,True,False,False,False
8,2006,2007,238.0,1372.0,1448,1448,2,2.0,692.0,238500,False,True,False,False,False
10,2008,2008,160.0,1017.0,1026,2007,2,3.0,812.0,310000,False,True,True,True,False
8,2006,2006,121.0,900.0,909,1795,2,3.0,782.0,270000,False,True,True,False,False
8,2005,2006,0.0,1082.0,1082,1953,2,3.0,1043.0,252000,False,True,False,False,False
7,2006,2007,100.0,1092.0,1112,1550,2,2.0,438.0,241000,False,True,False,False,False
8,2008,2009,288.0,1836.0,1836,1836,2,2.0,517.0,264500,False,True,False,False,False
7,2006,2007,0.0,1652.0,1662,1662,2,3.0,711.0,291000,False,True,False,True,False
7,2003,2004,0.0,912.0,912,2094,2,2.0,615.0,263000,False,True,False,False,False
7,2004,2005,0.0,1221.0,1221,1221,2,2.0,400.0,185000,False,True,False,False,False
7,2003,2004,0.0,1553.0,1553,1553,2,2.0,588.0,234500,False,True,False,False,False
7,2003,2003,0.0,812.0,812,1653,2,2.0,628.0,209000,False,True,False,False,False
7,2007,2007,0.0,1218.0,1218,1218,1,2.0,576.0,159000,False,True,False,False,False
7,2006,2006,0.0,1141.0,1141,1141,1,2.0,484.0,152000,False,True,False,False,False
6,2004,2004,0.0,1158.0,1158,1158,1,0.0,0.0,143500,True,True,False,False,False
7,2004,2004,0.0,835.0,871,1812,2,2.0,478.0,193000,False,True,False,False,False
8,2004,2004,264.0,1512.0,1512,1512,2,3.0,845.0,203000,False,True,False,False,False
7,2003,2003,0.0,1176.0,1200,1200,2,2.0,555.0,184900,False,True,False,False,False
7,2004,2005,0.0,1114.0,1114,1114,1,2.0,576.0,159000,False,True,False,False,False
5,2004,2004,0.0,1114.0,1114,1114,1,0.0,0.0,142000,True,True,False,False,False
5,2003,2004,0.0,1114.0,1114,1114,2,2.0,576.0,153000,True,True,False,False,False
7,2008,2009,140.0,1450.0,1450,1450,2,3.0,788.0,224243,False,True,False,False,False
7,1996,1997,132.0,913.0,913,2122,2,2.0,559.0,220000,False,True,False,False,False
8,2005,2006,366.0,1844.0,1844,1844,2,2.0,620.0,257000,False,True,False,False,False
7,2001,2001,0.0,1454.0,1434,1434,2,2.0,527.0,189000,False,True,False,False,False
6,1992,1992,0.0,816.0,833,1730,2,2.0,528.0,171500,False,True,False,False,False
6,1980,1980,0.0,626.0,626,1217,1,1.0,288.0,120000,True,False,False,False,True
6,1990,1991,0.0,1332.0,1332,1332,2,2.0,542.0,145000,False,True,False,False,False
7,1994,1994,0.0,754.0,754,1540,2,2.0,495.0,184000,False,True,False,False,False
6,1986,1986,141.0,676.0,698,1400,2,2.0,465.0,162000,True,False,False,False,True
6,1981,1981,0.0,0.0,964,1882,2,2.0,612.0,160000,True,False,False,False,True
4,1950,1950,0.0,721.0,841,841,1,1.0,294.0,82000,False,False,False,False,True
6,1928,1950,0.0,784.0,784,784,1,2.0,360.0,76000,True,False,False,False,True
5,1962,1962,0.0,980.0,980,980,1,2.0,400.0,110000,True,False,False,False,True
5,1977,1977,153.0,980.0,980,980,1,2.0,484.0,135000,True,False,False,False,True
5,1961,1961,0.0,864.0,864,864,1,2.0,732.0,141000,True,False,False,False,True
5,1961,1961,0.0,864.0,864,864,1,1.0,440.0,122000,True,False,False,False,True
5,1965,1965,0.0,1024.0,1020,1020,2,1.0,288.0,124100,True,False,False,False,True
5,1963,1995,0.0,912.0,912,912,1,1.0,300.0,129000,False,False,False,False,False
5,1961,1983,0.0,864.0,1144,1144,1,1.0,264.0,131400,True,False,False,False,True
5,1965,1965,0.0,864.0,864,864,1,1.0,360.0,62383,True,False,False,False,True
5,1962,1962,60.0,912.0,912,912,1,1.0,252.0,123000,True,False,False,False,True
8,1980,1980,115.0,2014.0,2014,2014,2,3.0,864.0,275000,False,False,False,False,False
7,1991,2008,196.0,975.0,975,1755,2,2.0,524.0,235000,False,True,False,False,False
7,2004,2005,0.0,1376.0,1376,3005,2,3.0,704.0,280750,False,True,False,False,False
6,2009,2009,76.0,612.0,612,1224,2,2.0,528.0,164500,False,True,False,False,False
6,2009,2009,76.0,612.0,612,1224,2,2.0,528.0,173733,False,True,False,False,False
6,2008,2008,280.0,1726.0,1726,1726,2,2.0,561.0,222000,False,True,False,False,False
6,2008,2008,252.0,1145.0,1256,1256,1,2.0,641.0,195000,False,True,False,False,False
6,1999,1999,894.0,729.0,742,1471,2,2.0,440.0,172500,True,True,False,False,True
6,2000,2000,513.0,756.0,756,1512,2,2.0,440.0,180000,False,True,False,False,False
7,1999,1999,218.0,691.0,713,1452,2,2.0,506.0,156000,False,True,False,False,False
8,1999,2000,456.0,970.0,983,1739,2,2.0,480.0,172500,False,True,False,False,False
8,1977,2008,450.0,1694.0,1694,1694,2,2.0,642.0,318750,False,False,False,True,False
8,1981,1981,0.0,1226.0,1226,1226,1,2.0,484.0,211500,False,False,False,False,False
7,1981,1981,0.0,1740.0,1740,1740,1,2.0,540.0,241600,False,False,False,False,False
8,1976,1976,200.0,392.0,1487,2499,2,2.0,527.0,180500,False,False,False,False,True
4,1976,1993,0.0,1281.0,1620,1620,2,2.0,490.0,150000,True,False,False,False,True
6,1968,1968,0.0,727.0,829,1556,1,2.0,441.0,154000,True,False,False,False,True
6,1970,1970,571.0,1442.0,1442,1442,2,2.0,615.0,185000,True,False,False,False,True
6,1968,1968,0.0,1489.0,1489,1489,2,2.0,462.0,185750,True,False,False,False,False
7,1973,1973,240.0,1107.0,1107,2090,2,2.0,484.0,200000,True,False,False,False,True
7,1974,1974,0.0,752.0,1285,2067,2,2.0,784.0,206000,True,False,False,False,False
6,1972,1972,0.0,723.0,735,1395,1,2.0,497.0,162000,True,False,False,False,True
6,1967,1997,256.0,932.0,1271,2640,2,2.0,515.0,256900,True,True,False,False,False
6,1967,1976,359.0,1680.0,1724,1724,1,2.0,480.0,197900,True,False,False,False,True
5,1969,1969,128.0,1288.0,1336,1336,2,2.0,502.0,163000,True,False,False,False,True
6,1969,1969,200.0,1216.0,1216,1216,1,1.0,336.0,113000,True,False,False,False,True
7,1977,1992,283.0,908.0,1316,2288,1,2.0,520.0,230000,True,True,False,False,False
